id,cidade,estado,sigla,codigo,gentilico,latitude,longitude,populacao,area,densidade
2445,Breu Branco,Pará,PA,1501782,breuense,-3.7709326,-49.5657491,66046,3941.91,16.8
2446,Breves,Pará,PA,1501808,brevense,-1.681993,-50.4803853,102701,9566.57,10.7
2447,Bujaru,Pará,PA,1501907,bujaruense,-1.6266827,-48.1200592,29132,1005.17,29.0
2448,Cachoeira do Arari,Pará,PA,1502004,cachoeirense,-1.0143667,-48.9625166,23767,3100.26,7.7
2449,Cachoeira do Piriá,Pará,PA,1501956,cachoeira-piriaense,-1.7600995,-46.5463392,33900,2419.6,14.0
2450,Cametá,Pará,PA,1502103,cametaense,-2.2414892,-49.4984804,137890,3081.37,44.7
2451,Canaã dos Carajás,Pará,PA,1502152,canaãnense,-6.5320907,-49.8512171,37085,3146.41,11.8
2452,Capanema,Pará,PA,1502202,capanemense,-1.2056483,-47.178192,69027,614.69,112.3
2453,Capitão Poço,Pará,PA,1502301,capitão-pocense,-1.7482089,-47.0633437,54303,2899.55,18.7
2454,Castanhal,Pará,PA,1502400,castanhalense,-1.2983288,-47.9171616,200793,1030.26,194.9
2455,Chaves,Pará,PA,1502509,chaveense,-0.1657726,-49.9798529,23717,12535.0,1.9
2456,Colares,Pará,PA,1502608,colarense,-0.8750131,-48.1995591,12085,384.07,31.5
2457,Conceição do Araguaia,Pará,PA,1502707,araguaiano,-8.1774335,-49.4466005,47864,5829.48,8.2
2458,Concórdia do Pará,Pará,PA,1502756,concordiense,-1.8572573,-47.9614096,33318,690.95,48.2
2459,Cumaru do Norte,Pará,PA,1502764,curaruense,-7.8113668,-50.7675992,13473,17085.0,0.8
2460,Curionópolis,Pará,PA,1502772,curionopolense,-6.100044,-49.6072315,17929,2369.1,7.6
2461,Curralinho,Pará,PA,1502806,curralinense,-1.8121545,-49.7956608,34448,3617.25,9.5
2462,Curuá,Pará,PA,1502855,curuaense,-1.8562039,-55.093449,14393,1431.13,10.1
2463,Curuçá,Pará,PA,1502905,curuçaense,-0.81372,-47.8822604,40066,672.95,59.5
2464,Dom Eliseu,Pará,PA,1502939,dom-eliseuense,-4.1913641,-47.8427298,59719,5268.81,11.3
2465,Eldorado do Carajás,Pará,PA,1502954,eldoradense,-6.1039763,-49.3533801,33808,2956.69,11.4
2466,Faro,Pará,PA,1503002,farense,-1.2206486,-57.7346113,7194,11771.67,0.6
2467,Floresta do Araguaia,Pará,PA,1503044,floresta-araguaiense,-7.5043722,-49.609512,20304,3444.29,5.9
2468,Garrafão do Norte,Pará,PA,1503077,garrafaense,-1.9302207,-47.0509132,26066,1599.03,16.3
2469,Goianésia do Pará,Pará,PA,1503093,goianesiense,-3.9421515,-48.8799972,40475,7023.94,5.8
2470,Gurupá,Pará,PA,1503101,gurupaense,-1.4073484,-51.6465188,33376,8570.33,3.9
2471,Igarapé-Açu,Pará,PA,1503200,igarapé-açuense,-1.1512241,-47.5668376,38807,785.98,49.4
2472,Igarapé-Miri,Pará,PA,1503309,igarapé-miriense,-1.9767218,-48.960543,62698,1996.79,31.4
2473,Inhangapi,Pará,PA,1503408,inhangapiense,-1.4459727,-47.8822604,11711,471.64,24.8
2474,Ipixuna do Pará,Pará,PA,1503457,ipixunense,-2.9657358,-48.0010282,64053,5215.56,12.3
2475,Irituia,Pará,PA,1503507,irituense,-1.8410621,-47.4098328,32550,1379.36,23.6
2476,Itaituba,Pará,PA,1503606,itaitubense,-4.2670701,-55.9931173,101247,62042.47,1.6
2477,Itupiranga,Pará,PA,1503705,itupiranguense,-5.1345016,-49.332012,53269,7880.11,6.8
2478,Jacareacanga,Pará,PA,1503754,jacareacanguenses,-7.3168637,-57.4627259,8239,53304.56,0.2
2479,Jacundá,Pará,PA,1503804,jacundaense,-4.4470358,-49.1154573,59155,2008.32,29.5
2480,Juruti,Pará,PA,1503903,jurutiense,-2.1633702,-56.0952549,57943,8305.45,7.0
2481,Limoeiro do Ajuru,Pará,PA,1504000,ajuruense,-1.9011574,-49.4872858,28935,1490.19,19.4
2482,Mãe do Rio,Pará,PA,1504059,mãe-riense,-2.0191118,-47.4882762,30077,469.49,64.1
2483,Magalhães Barata,Pará,PA,1504109,magalhães-baratense,-0.7989552,-47.6019767,8548,323.98,26.4
2484,Marabá,Pará,PA,1504208,marabaense,-5.3811326,-49.1331046,279349,15128.06,18.5
2485,Maracanã,Pará,PA,1504307,maracanaense,-0.7646655,-47.4542476,29473,807.63,36.5
2486,Marapanim,Pará,PA,1504406,marapaniense,-0.9254064,-47.7243139,28336,804.76,35.2
2487,Marituba,Pará,PA,1504422,maritubense,-1.3603782,-48.3424868,131521,103.34,1272.7
2488,Medicilândia,Pará,PA,1504455,medicilandense,-3.4437567,-52.8905282,31597,8272.63,3.8
2489,Melgaço,Pará,PA,1504505,melgacense,-1.8035727,-50.7153859,27654,6774.02,4.1
2490,Mocajuba,Pará,PA,1504604,mocajubense,-2.6286135,-49.4059435,31136,871.17,35.7
2491,Moju,Pará,PA,1504703,mojuense,-1.8844563,-48.7655306,82094,9094.14,9.0
2492,Mojuí dos Campos,Pará,PA,1504752,mojuiense,-2.6822018,-54.6424839,16084,4988.24,3.2
2493,Monte Alegre,Pará,PA,1504802,montalegrense,-1.9981616,-54.0728404,58032,18152.56,3.2
2494,Muaná,Pará,PA,1504901,muanaense,-1.5304724,-49.2191679,40349,3763.34,10.7
2495,Nova Esperança do Piriá,Pará,PA,1504950,piriaense,-2.3216495,-46.9028375,21368,2808.2,7.6
2496,Nova Ipixuna,Pará,PA,1504976,nova-ipixunense,-4.9598573,-49.2435998,16678,1564.18,10.7
2497,Nova Timboteua,Pará,PA,1505007,timboteuense,-1.2054896,-47.4098328,15363,489.85,31.4
2498,Novo Progresso,Pará,PA,1505031,progressense,-7.0402672,-55.4153265,25762,38162.04,0.7
2499,Novo Repartimento,Pará,PA,1505064,novo-repartimentense,-4.2478719,-49.9503928,75919,15398.72,4.9
2500,Óbidos,Pará,PA,1505106,obidense,-1.9014476,-55.5212832,52137,28021.44,1.9
2501,Oeiras do Pará,Pará,PA,1505205,oeirense,-2.0050589,-49.8595983,32512,3852.29,8.4
2502,Oriximiná,Pará,PA,1505304,oriximinaense,-1.7618311,-55.8638155,73096,107603.44,0.7
2503,Ourém,Pará,PA,1505403,ouremense,-1.4871952,-47.1752123,17842,562.39,31.7
2504,Ourilândia do Norte,Pará,PA,1505437,ourilandense,-7.6394147,-51.5150077,32832,14410.57,2.3
2505,Pacajá,Pará,PA,1505486,pacajaense,-3.839281,-50.6372933,47706,11832.33,4.0
2506,Palestina do Pará,Pará,PA,1505494,palestinenses,-5.9322195,-48.3589086,7589,984.36,7.7
2507,Paragominas,Pará,PA,1505502,paragominense,-3.0024862,-47.3531078,113145,19342.57,5.8
2508,Parauapebas,Pará,PA,1505536,parauapebense,-6.0682494,-49.904199,208273,6886.21,30.2
2509,Pau d'Arco,Pará,PA,1505551,paudarquense,-7.8324823,-50.0399157,5483,1671.42,3.3
2510,Peixe-Boi,Pará,PA,1505601,peixe-boiense,-1.1454493,-47.2533007,8077,450.22,17.9
2511,Piçarra,Pará,PA,1505635,Piçarrense,-6.6204728,-48.9605972,12981,3312.71,3.9
2512,Placas,Pará,PA,1505650,plaquense,-3.867417,-54.2169567,30982,7173.19,4.3
2513,Ponta de Pedras,Pará,PA,1505700,ponta-pedrense,-1.3942993,-48.8713539,31082,3363.75,9.2
2514,Portel,Pará,PA,1505809,portelense,-1.9367459,-50.8198737,62043,25384.96,2.4
2515,Porto de Moz,Pará,PA,1505908,porto-mozense,-2.0791566,-52.5318604,41135,17423.02,2.4
2516,Prainha,Pará,PA,1506005,prainhense,-1.8016132,-53.4805508,29866,14786.95,2.0
2517,Primavera,Pará,PA,1506104,primaverense,-0.9587731,-47.1167237,10825,258.6,41.9
2518,Quatipuru,Pará,PA,1506112,quatipuruense,-0.8730501,-47.0388429,13608,289.62,47.0
2519,Redenção,Pará,PA,1506138,redencense,-8.0257293,-50.0320734,84787,3823.81,22.2
2520,Rio Maria,Pará,PA,1506161,rio-mariense,-7.3144167,-50.0462456,18193,4114.63,4.4
2521,Rondon do Pará,Pará,PA,1506187,rondonense,-4.7783136,-48.0673853,52357,8246.39,6.3
2522,Rurópolis,Pará,PA,1506195,ruropolense,-4.1007938,-54.9093329,50510,7021.32,7.2
2523,Salinópolis,Pará,PA,1506203,salinopolitano,-0.6228818,-47.3468841,40675,223.16,182.3
2524,Salvaterra,Pará,PA,1506302,salvaterrense,-0.7563298,-48.5154499,23752,918.56,25.9
2525,Santa Bárbara do Pará,Pará,PA,1506351,santa-barbarense,-1.2270315,-48.2959964,21079,278.15,75.8
2526,Santa Cruz do Arari,Pará,PA,1506401,arariense,-0.6647808,-49.1732098,10128,1076.65,9.4
2527,Santa Izabel do Pará,Pará,PA,1506500,isabelense,-1.3931616,-48.1200592,70801,717.66,98.7
2528,Santa Luzia do Pará,Pará,PA,1506559,santaluziense,-1.5215031,-46.9012232,19848,1356.12,14.6
2529,Santa Maria das Barreiras,Pará,PA,1506583,barreirense,-8.871472,-49.7163325,21449,10330.21,2.1
2530,Santa Maria do Pará,Pará,PA,1506609,santa-marianense,-1.35054,-47.5765304,24861,457.72,54.3
2531,Santana do Araguaia,Pará,PA,1506708,araguaiense,-9.336623,-50.3413852,72817,11591.46,6.3
2532,Santarém,Pará,PA,1506807,santareno,-2.4506291,-54.7009228,304589,17898.39,17.0
2533,Santarém Novo,Pará,PA,1506906,santareno,-0.9196177,-47.3315076,6709,229.51,29.2
2534,Santo Antônio do Tauá,Pará,PA,1507003,tauaense,-1.1528528,-48.1331997,31482,537.63,58.6
2535,São Caetano de Odivelas,Pará,PA,1507102,odivelense,-0.744838,-48.0221415,18050,464.17,38.9
2536,São Domingos do Araguaia,Pará,PA,1507151,são dominguense do araguaia,-5.6395369,-48.7593128,25557,1392.46,18.4
2537,São Domingos do Capim,Pará,PA,1507201,capinense,-1.7613666,-47.6849007,31989,1677.25,19.1
2538,São Félix do Xingu,Pará,PA,1507300,xinguense,-6.641438,-51.9825889,128481,84212.93,1.5
2539,São Francisco do Pará,Pará,PA,1507409,franciscano,-1.1695195,-47.7973317,15882,479.44,33.1
2540,São Geraldo do Araguaia,Pará,PA,1507458,são-geraldense,-6.2042232,-48.7995122,24847,3168.38,7.8
2541,São João da Ponta,Pará,PA,1507466,são joão pontense,-0.8530528,-47.9228073,6139,195.92,31.3
2542,São João de Pirabas,Pará,PA,1507474,pirabense,-0.805596,-47.2533007,23045,656.25,35.1
2543,São João do Araguaia,Pará,PA,1507508,são-joanense,-5.436525,-48.6790007,13996,1279.89,10.9
2544,São Miguel do Guamá,Pará,PA,1507607,guamaense,-1.6142433,-47.4815661,58986,1110.18,53.1
2545,São Sebastião da Boa Vista,Pará,PA,1507706,boa-vistense,-1.7164195,-49.5317436,26640,1632.25,16.3
2546,Sapucaia,Pará,PA,1507755,sapucaiense,-6.8204463,-49.609512,5930,1298.19,4.6
2547,Senador José Porfírio,Pará,PA,1507805,porfiriense,-2.5863778,-51.9491551,11658,14419.92,0.8
2548,Soure,Pará,PA,1507904,sourense,-0.7284713,-48.5178371,25374,2857.35,8.9
2549,Tailândia,Pará,PA,1507953,tailandense,-2.9381533,-48.9510796,106339,4430.48,24.0
2550,Terra Alta,Pará,PA,1507961,terraltense,-1.0389624,-47.906845,11720,204.97,57.2
2551,Terra Santa,Pará,PA,1507979,terrasantense,-1.9854901,-56.4719928,18769,1895.88,9.9
2552,Tomé-Açu,Pará,PA,1508001,tomé-açuense,-2.6729327,-48.2393528,63447,5145.36,12.3
2553,Tracuateua,Pará,PA,1508035,tracuateuense,-0.9701345,-46.941659,30959,869.0,35.6
2554,Trairão,Pará,PA,1508050,trairense,-5.1791026,-56.0249982,18989,11991.09,1.6
2555,Tucumã,Pará,PA,1508084,tucumaense,-6.7471797,-51.1630352,39602,2512.59,15.8
2556,Tucuruí,Pará,PA,1508100,tucuruiense,-3.8036143,-49.7728757,113659,2084.29,54.5
2557,Ulianópolis,Pará,PA,1508126,ulianopolense,-3.7502472,-47.501107,59210,5088.47,11.6
2558,Uruará,Pará,PA,1508159,uruaraense,-3.7155611,-53.7401061,45476,10791.41,4.2
2559,Vigia,Pará,PA,1508209,vigiense,-0.9452342,-48.1002024,53686,401.59,133.7
2560,Viseu,Pará,PA,1508308,visinense,-1.4391409,-46.3624686,61403,4939.25,12.4
2561,Vitória do Xingu,Pará,PA,1508357,vitoriense,-2.8855557,-52.0125801,15134,3089.54,4.9
2562,Xinguara,Pará,PA,1508407,xinguarense,-7.0999238,-49.9423425,44751,3779.35,11.8
3853,Alta Floresta d'Oeste,Rondônia,RO,1100015,alta-florense,-11.9287293,-61.9958651,22945,7067.03,3.2
3854,Alto Alegre dos Parecis,Rondônia,RO,1100379,alto-alegrense,-12.1326079,-61.8566786,13241,3958.27,3.3
3855,Alto Paraíso,Rondônia,RO,1100403,alto-paraisense,-9.7205291,-63.3188117,21428,2651.82,8.1
3856,Alvorada d'Oeste,Rondônia,RO,1100346,alvoradense,-11.3480881,-62.28777,14411,3029.19,4.8
3857,Ariquemes,Rondônia,RO,1100023,ariquemense,-9.9061087,-63.0330263,107863,4426.57,24.4
3858,Buritis,Rondônia,RO,1100452,buritisense,-10.1269585,-63.8640569,39654,3265.81,12.1
3859,Cabixi,Rondônia,RO,1100031,cabixiense,-13.4623774,-60.6285091,5312,1314.35,4.0
3860,Cacaulândia,Rondônia,RO,1100601,cacaulandense,-10.3716856,-62.9205918,6230,1961.78,3.2
3861,Cacoal,Rondônia,RO,1100049,cacoaense,-11.434693,-61.4566885,85359,3792.89,22.5
3862,Campo Novo de Rondônia,Rondônia,RO,1100700,campo-novense,-10.4557067,-63.8640569,14139,3442.01,4.1
3863,Candeias do Jamari,Rondônia,RO,1100809,candeiense,-8.7975498,-63.4862036,26693,6843.87,3.9
3864,Castanheiras,Rondônia,RO,1100908,castanheirense,-11.4139048,-61.943236,3052,892.84,3.4
3865,Cerejeiras,Rondônia,RO,1100056,cerejeirense,-13.2109867,-61.2801996,16323,2783.3,5.9
3866,Chupinguaia,Rondônia,RO,1100924,chupinguaiense,-12.5557924,-60.9029619,11182,5126.72,2.2
3867,Colorado do Oeste,Rondônia,RO,1100064,coloradense,-13.1178429,-60.5459451,15882,1451.06,10.9
3868,Corumbiara,Rondônia,RO,1100072,corumbiarense,-12.9986334,-60.9460084,7391,3060.32,2.4
3869,Costa Marques,Rondônia,RO,1100080,costa-marquense,-12.4380262,-64.2268052,18331,4987.18,3.7
3870,Cujubim,Rondônia,RO,1100940,cujubiense,-9.2052569,-62.5443612,25215,3863.95,6.5
3871,Espigão d'Oeste,Rondônia,RO,1100098,espigãoense,-11.5323149,-61.0169967,32374,4518.03,7.2
3872,Governador Jorge Teixeira,Rondônia,RO,1101005,jorge-teixeirense,-10.7167414,-63.1089658,7767,5067.38,1.5
3873,Guajará-Mirim,Rondônia,RO,1100106,guajará-mirense,-10.789321,-65.3301049,46174,24855.72,1.9
3874,Itapuã do Oeste,Rondônia,RO,1101104,jamariense,-9.1885166,-63.185581,10458,4081.58,2.6
3875,Jaru,Rondônia,RO,1100114,jaruense,-10.4322235,-62.4792921,51775,2944.13,17.6
3876,Ji-Paraná,Rondônia,RO,1100122,ji-paranaense,-10.8781412,-61.9326728,128969,6896.65,18.7
3877,Machadinho d'Oeste,Rondônia,RO,1100130,machadinhense,-9.2306221,-61.8877321,39991,8509.27,4.7
3878,Ministro Andreazza,Rondônia,RO,1101203,andreazense,-11.1798553,-61.5603244,9660,798.08,12.1
3879,Mirante da Serra,Rondônia,RO,1101302,mirantense,-11.0289123,-62.6714775,10947,1191.88,9.2
3880,Monte Negro,Rondônia,RO,1101401,monte-negrino,-10.2620182,-63.2963286,15852,1931.38,8.2
3881,Nova Brasilândia d'Oeste,Rondônia,RO,1100148,brasilandense,-11.725083,-62.3131895,20474,1703.01,12.0
3882,Nova Mamoré,Rondônia,RO,1100338,nova-mamorense,-10.4106668,-65.3305851,30583,10071.64,3.0
3883,Nova União,Rondônia,RO,1101435,nova-uniense,-10.8641144,-62.4973826,6970,807.13,8.6
3884,Novo Horizonte do Oeste,Rondônia,RO,1100502,novo-horizontino,-11.6485814,-62.1219725,8538,843.45,10.1
3885,Ouro Preto do Oeste,Rondônia,RO,1100155,ouro-pretense,-10.6008331,-62.3095833,36035,1969.85,18.3
3886,Parecis,Rondônia,RO,1101450,parecisense,-12.1911639,-61.4202019,6074,2548.68,2.4
3887,Pimenta Bueno,Rondônia,RO,1100189,pimenta-buenense,-11.6723638,-61.1984811,36660,6240.94,5.9
3888,Pimenteiras do Oeste,Rondônia,RO,1101468,pimenteirense,-13.064243,-61.7941232,2169,6014.73,0.4
3889,Porto Velho,Rondônia,RO,1100205,porto-velhense,-8.7611605,-63.9004303,529544,34090.95,15.5
3890,Presidente Médici,Rondônia,RO,1100254,mediciense,-11.0811465,-61.7941232,18986,1758.47,10.8
3891,Primavera de Rondônia,Rondônia,RO,1101476,primaverense,-11.8693904,-61.3035248,2856,605.69,4.7
3892,Rio Crespo,Rondônia,RO,1100262,rio-crespense,-9.6681036,-62.7794229,3764,1717.64,2.2
3893,Rolim de Moura,Rondônia,RO,1100288,rolimorense,-11.7257556,-61.7781519,55058,1457.89,37.8
3894,Santa Luzia d'Oeste,Rondônia,RO,1100296,santa-luziense,-11.9071996,-61.7784821,6495,1197.8,5.4
3895,São Felipe d'Oeste,Rondônia,RO,1101484,são-felipense,-11.9079161,-61.4668962,5172,541.65,9.5
3896,São Francisco do Guaporé,Rondônia,RO,1101492,são-francisquense,-12.0600542,-63.5691831,20266,10959.77,1.8
3897,São Miguel do Guaporé,Rondônia,RO,1100320,miguelense,-11.6939069,-62.7144846,23005,7460.22,3.1
3898,Seringueiras,Rondônia,RO,1101500,seringueinense,-11.7654562,-63.031406,11856,3773.51,3.1
3899,Teixeirópolis,Rondônia,RO,1101559,teixeirense,-10.9460095,-62.2861215,4308,459.98,9.4
3900,Theobroma,Rondônia,RO,1101609,theobromense,-10.1576141,-62.3565156,10444,2197.41,4.8
3901,Urupá,Rondônia,RO,1101708,urupaense,-11.1242915,-62.3635277,11467,831.86,13.8
3902,Vale do Anari,Rondônia,RO,1101757,anariense,-9.8574383,-62.1757236,11204,3135.11,3.6
3903,Vale do Paraíso,Rondônia,RO,1101807,vale-paraisense,-10.5015572,-62.1219725,6825,965.68,7.1
3904,Vilhena,Rondônia,RO,1100304,vilhenense,-12.7414031,-60.1304566,99854,11699.15,8.5
3905,Alto Alegre,Roraima,RR,1400050,alto-alegrense,3.2028147,-63.3918347,15510,25753.49,0.6
3906,Amajari,Roraima,RR,1400027,amajariense,3.7483614,-62.2626627,12796,28472.31,0.4
3907,Boa Vista,Roraima,RR,1400100,boa-vistense,2.8235098,-60.6758331,399213,5687.04,70.2
3908,Bonfim,Roraima,RR,1400159,bonfinense,2.7561804,-60.1184797,12409,8095.42,1.5
3909,Cantá,Roraima,RR,1400175,cantaense,2.210474,-60.4892292,18335,7664.83,2.4
3910,Caracaraí,Roraima,RR,1400209,caracaraiense,1.8248075,-61.1283967,21926,47380.38,0.5
3911,Caroebe,Roraima,RR,1400233,caroebense,0.910165,-59.2879977,10169,12065.9,0.8
3912,Iracema,Roraima,RR,1400282,iracemense,1.9734214,-62.5443612,11950,14351.13,0.8
3913,Mucajaí,Roraima,RR,1400308,mucajaiense,2.6005122,-62.2626627,17853,12351.34,1.4
3914,Normandia,Roraima,RR,1400407,normandiense,3.9543083,-60.0259466,11290,6966.81,1.6
3915,Pacaraima,Roraima,RR,1400456,pacaraimense,4.2041087,-60.8609358,17401,8028.48,2.2
3916,Rorainópolis,Roraima,RR,1400472,rorainopolitano,0.9396163,-60.4394192,30163,33579.74,0.9
3917,São João da Baliza,Roraima,RR,1400506,baliziense,0.5861763,-59.9334764,8201,4284.51,1.9
3918,São Luiz,Roraima,RR,1400605,são-luizense,0.8187674,-60.1647697,7986,1526.9,5.2
3919,Uiramutã,Roraima,RR,1400704,uiramutansense,4.5474757,-60.3964505,10559,8065.56,1.3
5432,Abreulândia,Tocantins,TO,1700251,abreulandense,-9.4608593,-49.3247147,2579,1895.21,1.4
5433,Aguiarnópolis,Tocantins,TO,1700301,aguiarnopolense,-6.4899326,-47.5079055,6733,235.39,28.6
5434,Aliança do Tocantins,Tocantins,TO,1700350,aliancense,-11.3352326,-48.9202828,5390,1579.75,3.4
5435,Almas,Tocantins,TO,1700400,almense,-11.3624032,-47.2142417,7055,4013.24,1.8
5436,Alvorada,Tocantins,TO,1700707,alvoradense,-12.4788946,-49.1253648,8412,1212.17,6.9
5437,Ananás,Tocantins,TO,1701002,ananaense,-6.27541,-48.1597946,9549,1576.97,6.1
5438,Angico,Tocantins,TO,1701051,angicoense,-6.4128276,-47.8822604,3433,451.73,7.6
5439,Aparecida do Rio Negro,Tocantins,TO,1701101,aparecidense,-9.938143,-48.0010282,4795,1160.37,4.1
5440,Aragominas,Tocantins,TO,1701309,aragominense,-6.8940313,-48.6790007,5758,1173.04,4.9
5441,Araguacema,Tocantins,TO,1701903,araguacemense,-9.0393109,-49.609512,7086,2778.45,2.6
5442,Araguaçu,Tocantins,TO,1702000,araguaçuense,-12.9257017,-49.8300464,8517,5167.65,1.6
5443,Araguaína,Tocantins,TO,1702109,araguainense,-7.1927733,-48.204827,180470,4000.42,45.1
5444,Araguanã,Tocantins,TO,1702158,araguanaense,-6.8101697,-48.5187229,5729,836.03,6.9
5445,Araguatins,Tocantins,TO,1702208,araguatinense,-5.6484113,-48.1193893,35761,2625.29,13.6
5446,Arapoema,Tocantins,TO,1702307,arapoemense,-7.6550372,-49.0641313,6643,1552.22,4.3
5447,Arraias,Tocantins,TO,1702406,arraiano,-12.6770601,-46.9805103,10567,5786.87,1.8
5448,Augustinópolis,Tocantins,TO,1702554,augustinopolino,-5.4694327,-47.8871121,18412,394.98,46.6
5449,Aurora do Tocantins,Tocantins,TO,1702703,aurorense,-12.6677069,-46.400872,3757,752.83,5.0
5450,Axixá do Tocantins,Tocantins,TO,1702901,axixaense,-5.6359054,-47.7834888,9756,150.21,64.9
5451,Babaçulândia,Tocantins,TO,1703008,babaçulense,-7.2032092,-47.759016,10664,1788.46,6.0
5452,Bandeirantes do Tocantins,Tocantins,TO,1703057,bandeirantense,-7.8051031,-48.6388879,3553,1541.85,2.3
5453,Barra do Ouro,Tocantins,TO,1703073,barraourense,-7.719939,-47.6455169,4591,1106.35,4.1
5454,Barrolândia,Tocantins,TO,1703107,barrolandense,-9.8168593,-48.8397403,5632,713.3,7.9
5455,Bernardo Sayão,Tocantins,TO,1703206,bernardense,-7.8817598,-48.8944347,4459,926.89,4.8
5456,Bom Jesus do Tocantins,Tocantins,TO,1703305,bonjesuense,-9.0488682,-47.8822604,4894,1332.67,3.7
5457,Brasilândia do Tocantins,Tocantins,TO,1703602,brasilandense,-8.3895878,-48.4826413,2201,641.47,3.4
5458,Brejinho de Nazaré,Tocantins,TO,1703701,brejinense,-11.0355349,-48.6388879,5497,1724.45,3.2
5459,Buriti do Tocantins,Tocantins,TO,1703800,buritinense,-5.3430841,-48.1399232,11348,251.92,45.0
5460,Cachoeirinha,Tocantins,TO,1703826,cachoeirense,-6.0768719,-47.8032284,2275,352.35,6.5
5461,Campos Lindos,Tocantins,TO,1703842,campolindense,-8.1677815,-46.670534,10116,3240.18,3.1
5462,Cariri do Tocantins,Tocantins,TO,1703867,caririense,-11.9598899,-49.1625989,4382,1128.6,3.9
5463,Carmolândia,Tocantins,TO,1703883,carmolandense,-7.0615623,-48.3589086,2580,339.41,7.6
5464,Carrasco Bonito,Tocantins,TO,1703891,carrascoense,-5.3331808,-48.0208484,4095,192.94,21.2
5465,Caseara,Tocantins,TO,1703909,casearense,-9.3860087,-49.8137871,5369,1691.64,3.2
5466,Centenário,Tocantins,TO,1704105,centenarense,-9.0109993,-47.3706554,2905,1954.7,1.5
5467,Chapada da Natividade,Tocantins,TO,1705102,chapadense,-11.4740475,-47.8427298,3333,1646.47,2.0
5468,Chapada de Areia,Tocantins,TO,1704600,chapadareiense,-10.1704902,-49.1828385,1406,659.25,2.1
5469,Colinas do Tocantins,Tocantins,TO,1705508,colinense,-8.0988707,-48.5187229,35424,843.85,42.0
5470,Colméia,Tocantins,TO,1716703,colmeiense,-8.8214214,-48.7593128,8205,990.72,8.3
5471,Combinado,Tocantins,TO,1705557,combinadense,-12.8484623,-46.4970116,4852,209.57,23.2
5472,Conceição do Tocantins,Tocantins,TO,1705607,conceicionense,-12.2236815,-47.2943843,4105,2500.74,1.6
5473,Couto Magalhães,Tocantins,TO,1706001,coutense,-8.4157026,-49.1221414,5588,1585.79,3.5
5474,Cristalândia,Tocantins,TO,1706100,cristalandense,-10.5880461,-49.4466005,7289,1848.24,3.9
5475,Crixás do Tocantins,Tocantins,TO,1706258,crixaense,-11.2037661,-49.0009403,1722,986.69,1.7
5476,Darcinópolis,Tocantins,TO,1706506,darcinopolino,-6.7930471,-47.7243139,6097,1639.16,3.7
5477,Dianópolis,Tocantins,TO,1707009,dianopolino,-11.7319273,-46.9028375,22139,3217.31,6.9
5478,Divinópolis do Tocantins,Tocantins,TO,1707108,divinopolino,-9.8461679,-49.284143,6900,2347.43,2.9
5479,Dois Irmãos do Tocantins,Tocantins,TO,1707207,doisirmanense,-9.2560494,-49.1221414,7198,3757.04,1.9
5480,Dueré,Tocantins,TO,1707306,duerense,-11.4596773,-49.4466005,4686,3424.85,1.4
5481,Esperantina,Tocantins,TO,1707405,esperantinense,-5.3669497,-48.5400136,10996,504.02,21.8
5482,Fátima,Tocantins,TO,1707553,fatimense,-10.8018046,-48.8598651,3835,382.91,10.0
5483,Figueirópolis,Tocantins,TO,1707652,figueiropolense,-12.3411806,-49.4466005,5263,1930.07,2.7
5484,Filadélfia,Tocantins,TO,1707702,filadelfiense,-7.5750645,-47.8427298,8856,1988.08,4.5
5485,Formoso do Araguaia,Tocantins,TO,1708205,formosense do araguaia,-11.8031151,-50.1832516,18440,13423.38,1.4
5486,Fortaleza do Tabocão,Tocantins,TO,1708254,tabocoense,-9.0788654,-48.598804,2589,621.56,4.2
5487,Goianorte,Tocantins,TO,1708304,goianortense,-8.8344186,-49.1221414,5123,1800.98,2.8
5488,Goiatins,Tocantins,TO,1709005,goiatinense,-8.0769353,-47.5275422,13019,6408.6,2.0
5489,Guaraí,Tocantins,TO,1709302,guaraiense,-8.8358375,-48.511861,25923,2268.16,11.4
5490,Gurupi,Tocantins,TO,1709500,gurupiense,-11.7283752,-49.0686083,86647,1836.09,47.2
5491,Ipueiras,Tocantins,TO,1709807,ipueirense,-11.1100709,-48.4387577,2015,815.25,2.5
5492,Itacajá,Tocantins,TO,1710508,itacajaense,-8.6214999,-47.5275422,7433,3051.36,2.4
5493,Itaguatins,Tocantins,TO,1710706,itaguatinense,-5.7944344,-47.5668376,5864,739.86,7.9
5494,Itapiratins,Tocantins,TO,1710904,itapiratinense,-8.3128929,-48.0406759,3777,1243.96,3.0
5495,Itaporã do Tocantins,Tocantins,TO,1711100,itaporanense,-8.5721287,-48.689911,2427,972.98,2.5
5496,Jaú do Tocantins,Tocantins,TO,1711506,jauense,-12.7819055,-48.6388879,3849,2173.05,1.8
5497,Juarina,Tocantins,TO,1711803,juarinense,-8.1678982,-49.0817124,2193,481.05,4.6
5498,Lagoa da Confusão,Tocantins,TO,1711902,lagoense,-10.9201482,-50.1832516,13357,10564.68,1.3
5499,Lagoa do Tocantins,Tocantins,TO,1711951,lagoense do tocantins,-10.3141923,-47.4882762,4316,911.34,4.7
5500,Lajeado,Tocantins,TO,1712009,lajeadense,-9.8602022,-48.299098,3134,322.49,9.7
